country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Northern Cyprus,6/20/2021,,,,,2098,,,,5489,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/21/2021,,,,,2098,,,,5489,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/22/2021,,,,,2098,,,,5489,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/23/2021,,,,,2098,,,,5489,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/24/2021,,,,,2098,,,,5489,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/25/2021,,,,,2098,,,,5489,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/26/2021,,,,,2098,,,,5489,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/27/2021,194782,108923,85859,,2098,50.96,28.5,22.46,5489,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/28/2021,,,,,2113,,,,5528,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/29/2021,,,,,2129,,,,5570,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,6/30/2021,,,,,2144,,,,5609,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/1/2021,,,,,2159,,,,5648,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/2/2021,,,,,2175,,,,5690,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/3/2021,,,,,2190,,,,5730,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/4/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/5/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/6/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/7/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/8/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/9/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/10/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/11/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/12/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/13/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/14/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/15/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/16/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/17/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/18/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/19/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/20/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/21/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/22/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/23/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/24/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/25/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/26/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/27/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/28/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/29/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/30/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,7/31/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/1/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/2/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/3/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/4/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/5/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/6/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/7/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/8/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/9/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/10/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/11/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/12/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/13/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/14/2021,,,,,2206,,,,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Cyprus,8/15/2021,302854,160361,142493,,2206,79.23,41.95,37.28,5771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Northern Ireland,12/13/2020,3623,3623,,,,0.19,0.19,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/14/2020,,,,,1778,,,,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/15/2020,,,,,1778,,,,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/16/2020,,,,,1778,,,,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/17/2020,,,,,1778,,,,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/18/2020,,,,,1778,,,,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/19/2020,,,,,1778,,,,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/20/2020,16068,16068,,,1778,0.85,0.85,,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/21/2020,,,,,1829,,,,965,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/22/2020,,,,,1880,,,,992,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/23/2020,,,,,1931,,,,1018,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/24/2020,,,,,1982,,,,1045,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/25/2020,,,,,2033,,,,1072,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/26/2020,,,,,2084,,,,1099,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/27/2020,31016,31016,,,2135,1.64,1.64,,1126,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/28/2020,,,,,2028,,,,1070,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/29/2020,,,,,1920,,,,1013,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/30/2020,,,,,1812,,,,956,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,12/31/2020,,,,,1704,,,,899,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/1/2021,,,,,1597,,,,842,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/2/2021,,,,,1489,,,,785,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/3/2021,40685,40685,,,1381,2.15,2.15,,728,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/4/2021,,,,,2230,,,,1176,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/5/2021,,,,,3079,,,,1624,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/6/2021,,,,,3928,,,,2072,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/7/2021,,,,,4777,,,,2520,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/8/2021,,,,,5626,,,,2967,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/9/2021,,,,,6475,,,,3415,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/10/2021,91954,78005,13949,,7324,4.85,4.11,0.74,3863,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/11/2021,99475,84187,15288,7521,7352,5.25,4.44,0.81,3878,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/12/2021,109257,91417,17840,9782,7703,5.76,4.82,0.94,4063,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/13/2021,121711,102701,19010,12454,8436,6.42,5.42,1,4449,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/14/2021,133831,114567,19264,12120,9121,7.06,6.04,1.02,4811,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/15/2021,137380,117906,19474,3549,8582,7.25,6.22,1.03,4526,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/16/2021,140561,120387,20174,3181,7990,7.41,6.35,1.06,4214,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/17/2021,146733,125717,21016,6172,7826,7.74,6.63,1.11,4128,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/18/2021,154436,132857,21579,7703,7852,8.15,7.01,1.14,4141,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/19/2021,160396,138436,21960,5960,7306,8.46,7.3,1.16,3853,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/20/2021,166538,144212,22326,6142,6404,8.78,7.61,1.18,3378,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/21/2021,173549,151039,22510,7011,5674,9.15,7.97,1.19,2993,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/22/2021,177026,154366,22660,3477,5664,9.34,8.14,1.2,2987,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/23/2021,178331,155644,22687,1305,5396,9.41,8.21,1.2,2846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/24/2021,182355,159642,22713,4024,5089,9.62,8.42,1.2,2684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/25/2021,186112,163317,22795,3757,4525,9.82,8.61,1.2,2387,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/26/2021,191050,168140,22910,4938,4379,10.08,8.87,1.21,2310,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/27/2021,199211,175284,23927,8161,4668,10.51,9.24,1.26,2462,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/28/2021,220201,196131,24070,20990,6665,11.61,10.34,1.27,3515,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/29/2021,228211,204065,24146,8010,7312,12.04,10.76,1.27,3857,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/30/2021,238924,214601,24323,10713,8656,12.6,11.32,1.28,4565,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,1/31/2021,246421,221809,24612,7497,9152,13,11.7,1.3,4827,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/1/2021,258311,233429,24882,11890,10314,13.62,12.31,1.31,5440,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/2/2021,271826,246671,25155,13515,11539,14.34,13.01,1.33,6086,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/3/2021,289274,263735,25539,17448,12866,15.26,13.91,1.35,6786,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/4/2021,301279,275232,26047,12005,11583,15.89,14.52,1.37,6109,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/5/2021,316420,289889,26531,15141,12601,16.69,15.29,1.4,6646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/6/2021,323122,295915,27207,6702,12028,17.04,15.61,1.43,6344,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/7/2021,330941,303478,27463,7819,12074,17.45,16.01,1.45,6368,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/8/2021,345195,317606,27589,14254,12412,18.21,16.75,1.46,6546,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/9/2021,361430,333658,27772,16235,12801,19.06,17.6,1.46,6752,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/10/2021,381894,353757,28137,20464,13231,20.14,18.66,1.48,6978,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/11/2021,401966,373414,28552,20072,14384,21.2,19.69,1.51,7586,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/12/2021,416708,387771,28937,14742,14327,21.98,20.45,1.53,7556,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/13/2021,420077,391101,28976,3369,13851,22.16,20.63,1.53,7305,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/14/2021,426248,397243,29005,6171,13615,22.48,20.95,1.53,7181,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/15/2021,438708,409507,29201,12460,13359,23.14,21.6,1.54,7046,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/16/2021,447685,418209,29476,8977,12322,23.61,22.06,1.55,6499,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/17/2021,457581,427569,30012,9896,10812,24.13,22.55,1.58,5703,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/18/2021,466524,436143,30381,8943,9223,24.61,23,1.6,4864,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/19/2021,473670,442917,30753,7146,8137,24.98,23.36,1.62,4292,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/20/2021,,,,,8739,,,,4609,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/21/2021,488826,458030,30796,,8940,25.78,24.16,1.62,4715,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/22/2021,499206,468129,31077,10380,8643,26.33,24.69,1.64,4559,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/23/2021,509580,478235,31345,10374,8842,26.88,25.22,1.65,4664,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/24/2021,523230,491593,31637,13650,9378,27.6,25.93,1.67,4946,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/25/2021,537086,505188,31898,13856,10080,28.33,26.64,1.68,5316,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/26/2021,548294,515678,32616,11208,10661,28.92,27.2,1.72,5623,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/27/2021,553661,520996,32665,5367,10345,29.2,27.48,1.72,5456,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2/28/2021,558597,525400,33197,4936,9967,29.46,27.71,1.75,5257,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/1/2021,572759,537389,35370,14162,10508,30.21,28.34,1.87,5542,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/2/2021,582881,545019,37862,10122,10472,30.74,28.75,2,5523,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/3/2021,596860,556721,40139,13979,10519,31.48,29.36,2.12,5548,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/4/2021,609798,568011,41787,12938,10387,32.16,29.96,2.2,5478,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/5/2021,619315,577219,42096,9517,10146,32.66,30.44,2.22,5351,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/6/2021,625144,582914,42230,5829,10212,32.97,30.74,2.23,5386,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/7/2021,631654,588803,42851,6510,10437,33.32,31.06,2.26,5505,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/8/2021,641121,596527,44594,9467,9766,33.81,31.46,2.35,5151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/9/2021,648028,601101,46927,6907,9307,34.18,31.7,2.48,4909,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/10/2021,655643,606695,48948,7615,8398,34.58,32,2.58,4429,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/11/2021,664029,614629,49400,8386,7747,35.02,32.42,2.61,4086,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/12/2021,671514,621462,50052,7485,7457,35.42,32.78,2.64,3933,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/13/2021,677602,625195,52407,6088,7494,35.74,32.97,2.76,3953,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/14/2021,684097,629461,54636,6495,7492,36.08,33.2,2.88,3951,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/15/2021,692264,634019,58245,8167,7306,36.51,33.44,3.07,3853,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/16/2021,704747,640801,63946,12483,8103,37.17,33.8,3.37,4274,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/17/2021,713392,646190,67202,8645,8250,37.63,34.08,3.54,4351,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/18/2021,726290,655581,70709,12898,8894,38.31,34.58,3.73,4691,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/19/2021,738286,662973,75313,11996,9539,38.94,34.97,3.97,5031,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/20/2021,746254,667758,78496,7968,9807,39.36,35.22,4.14,5172,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/21/2021,776211,687528,88683,29957,13159,40.94,36.26,4.68,6940,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/22/2021,,,,,13057,,,,6887,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/23/2021,791117,694863,96254,,12339,41.73,36.65,5.08,6508,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/24/2021,808241,703334,104907,17124,13550,42.63,37.1,5.53,7147,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/25/2021,825310,711673,113637,17069,14146,43.53,37.54,5.99,7461,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/26/2021,839609,719260,120349,14299,14475,44.28,37.94,6.35,7634,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/27/2021,850041,726589,123452,10432,14827,44.83,38.32,6.51,7820,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/28/2021,855488,730471,125017,5447,11325,45.12,38.53,6.59,5973,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/29/2021,872751,740729,132022,17263,12727,46.03,39.07,6.96,6713,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/30/2021,887598,749112,138486,14847,13783,46.81,39.51,7.3,7270,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,3/31/2021,901766,756013,145753,14168,13361,47.56,39.87,7.69,7047,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/1/2021,918459,765005,153454,16693,13307,48.44,40.35,8.09,7018,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/2/2021,932502,772240,160262,14043,13270,49.18,40.73,8.45,6999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/3/2021,939591,777108,162483,7089,12793,49.56,40.99,8.57,6747,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/4/2021,943750,779932,163818,4159,12609,49.78,41.14,8.64,6650,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/5/2021,950868,785494,165374,7118,11160,50.15,41.43,8.72,5886,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/6/2021,958783,790860,167923,7915,10169,50.57,41.71,8.86,5363,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/7/2021,973182,799410,173772,14399,10202,51.33,42.16,9.17,5381,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/8/2021,987819,806005,181814,14637,9909,52.1,42.51,9.59,5226,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/9/2021,1003165,813468,189697,15346,10095,52.91,42.9,10.01,5324,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/10/2021,1014642,820032,194610,11477,10722,53.51,43.25,10.26,5655,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/11/2021,1025912,826412,199500,11270,11737,54.11,43.59,10.52,6190,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/12/2021,1042365,831895,210470,16453,13071,54.98,43.88,11.1,6894,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/13/2021,1062178,838049,224129,19813,14771,56.02,44.2,11.82,7791,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/14/2021,1081565,844284,237281,19387,15483,57.04,44.53,12.51,8166,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/15/2021,1100577,850103,250474,19012,16108,58.05,44.84,13.21,8496,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/16/2021,1118743,855826,262917,18166,16511,59.01,45.14,13.87,8708,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,4/17/2021,1128654,860313,268341,9911,16287,59.53,45.38,14.15,8590,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
